 17  17.50   0.026  -0.052  -0.077 122.0  51.0  55.0   0.058  153.43
 18  18.50   0.257  -0.014  -0.134 195.0  74.0  81.0   0.257   93.12
 19  19.50   0.058  -0.098  -0.092  93.0  47.0  50.0   0.114  149.38
 20  20.50  -0.173  -0.114  -0.026  43.0  33.0  34.0   0.207  236.62
 21  21.50  -0.098  -0.063  -0.051  29.0  31.0  29.0   0.117  237.26
 22  22.50  -0.141  -0.168  -0.036  21.0  32.0  29.0   0.219  220.01
10 01 2021 09 00 00 00000000 01110100  15.2 1535.5 286.7  30.2  -5.7   21.150  25.47     0     0 3  22
  1   1.50  -0.047   0.016  -0.002 111.0 112.0 113.0   0.050  288.80
  2   2.50  -0.087  -0.010  -0.031  97.0  97.0 100.0   0.088  263.44
  3   3.50  -0.117  -0.010  -0.020  88.0  89.0  93.0   0.117  265.11
  4   4.50  -0.115   0.026  -0.020  82.0  81.0  85.0   0.118  282.74
  5   5.50  -0.160  -0.051   0.001  76.0  74.0  78.0   0.168  252.32
  6   6.50  -0.130  -0.071  -0.041  71.0  69.0  71.0   0.148  241.36
  7   7.50  -0.155  -0.048  -0.007  68.0  63.0  67.0   0.162  252.79
  8   8.50  -0.113  -0.028  -0.019  66.0  60.0  61.0   0.116  256.08
  9   9.50  -0.095  -0.107  -0.028  60.0  55.0  60.0   0.143  221.60
 10  10.50  -0.103  -0.103  -0.036  53.0  55.0  56.0   0.146  225.00
 11  11.50  -0.095   0.019  -0.004  53.0  53.0  55.0   0.097  281.31
 12  12.50  -0.128   0.000  -0.013  51.0  50.0  54.0   0.128  270.00
 13  13.50  -0.110  -0.042  -0.010  46.0  46.0  52.0   0.118  249.10
 14  14.50  -0.099  -0.074  -0.038  44.0  42.0  48.0   0.124  233.22
 15  15.50  -0.156  -0.068   0.004  43.0  40.0  43.0   0.170  246.45
 16  16.50  -0.120  -0.074  -0.016  48.0  42.0  41.0   0.141  238.34
 17  17.50  -0.130  -0.042  -0.005  94.0  46.0  49.0   0.137  252.10
 18  18.50   0.167  -0.002  -0.072 199.0  74.0  81.0   0.167   90.69
 19  19.50   0.149  -0.009  -0.113 112.0  53.0  57.0   0.149   93.46
 20  20.50  -0.131  -0.117  -0.043  47.0  35.0  37.0   0.176  228.23
 21  21.50  -0.119  -0.111  -0.045  28.0  31.0  31.0   0.163  226.99
 22  22.50  -0.081  -0.125  -0.033  22.0  30.0  30.0   0.149  212.94
10 01 2021 10 00 00 00000000 01110100  15.2 1535.5 286.7  30.2  -5.6   21.380  25.48     0     0 3  22
  1   1.50  -0.040   0.024   0.008 115.0 129.0 120.0   0.047  300.96
  2   2.50  -0.102   0.058   0.009 100.0 104.0 100.0   0.117  299.62
  3   3.50  -0.074  -0.016  -0.034  92.0  88.0  92.0   0.076  257.80
  4   4.50  -0.027  -0.014  -0.062  85.0  84.0  86.0   0.030  242.59
  5   5.50  -0.089  -0.047  -0.016  78.0  80.0  82.0   0.101  242.16
  6   6.50  -0.082  -0.130  -0.040  70.0  72.0  75.0   0.154  212.24
  7   7.50  -0.116  -0.106  -0.044  64.0  68.0  70.0   0.157  227.58
  8   8.50  -0.107  -0.005  -0.011  61.0  65.0  67.0   0.107  267.32
  9   9.50  -0.159  -0.066  -0.014  59.0  59.0  65.0   0.172  247.46
 10  10.50  -0.087  -0.038  -0.013  55.0  56.0  61.0   0.095  246.41
 11  11.50  -0.125  -0.041  -0.005  54.0  53.0  59.0   0.132  251.84
 12  12.50  -0.107  -0.058  -0.023  50.0  49.0  53.0   0.122  241.54
 13  13.50  -0.131  -0.105  -0.020  45.0  47.0  49.0   0.168  231.29
 14  14.50  -0.104  -0.055  -0.032  41.0  43.0  47.0   0.118  242.13
 15  15.50  -0.086  -0.067  -0.012  39.0  41.0  46.0   0.109  232.08
 16  16.50  -0.075  -0.046  -0.007  36.0  39.0  42.0   0.088  238.48
 17  17.50  -0.132  -0.046  -0.005  64.0  39.0  41.0   0.140  250.79
 18  18.50   0.260   0.031  -0.107 195.0  70.0  78.0   0.262   83.20
 19  19.50   0.308  -0.034  -0.178 136.0  60.0  64.0   0.310   96.30
 20  20.50  -0.068  -0.153  -0.094  46.0  35.0  38.0   0.167  203.96
 21  21.50  -0.089  -0.127  -0.061  28.0  29.0  30.0   0.155  215.02
 22  22.50  -0.055  -0.130  -0.072  22.0  25.0  28.0   0.141  202.93
10 01 2021 11 00 00 00000000 01110100  15.2 1535.5 286.7  30.2  -5.7   21.547  25.48     0     0 3  22
  1   1.50   0.005   0.024  -0.034 118.0 141.0 135.0   0.025   11.77
  2   2.50  -0.008   0.037  -0.046 102.0 105.0 106.0   0.038  347.80
  3   3.50  -0.045   0.002  -0.049  94.0  94.0  95.0   0.045  272.54
  4   4.50  -0.098  -0.052  -0.019  87.0  86.0  89.0   0.111  242.05
  5   5.50  -0.054  -0.003  -0.028  80.0  79.0  82.0   0.054  266.82
  6   6.50  -0.083  -0.087  -0.019  73.0  72.0  75.0   0.120  223.65
  7   7.50  -0.080  -0.071  -0.041  68.0  66.0  72.0   0.107  228.41
  8   8.50  -0.091  -0.074  -0.050  63.0  63.0  67.0   0.117  230.88
  9   9.50  -0.114  -0.083  -0.011  57.0  58.0  63.0   0.141  233.94
 10  10.50  -0.129  -0.036  -0.027  54.0  56.0  58.0   0.134  254.41
 11  11.50  -0.063  -0.056  -0.047  52.0  52.0  56.0   0.084  228.37
 12  12.50  -0.165  -0.119   0.001  50.0  49.0  53.0   0.203  234.20
 13  13.50  -0.117  -0.064  -0.015  43.0  44.0  49.0   0.133  241.32
 14  14.50  -0.105  -0.090  -0.016  40.0  39.0  45.0   0.138  229.40
 15  15.50  -0.090  -0.085  -0.024  38.0  39.0  42.0   0.124  226.64
 16  16.50  -0.126  -0.038  -0.011  47.0  39.0  39.0   0.132  253.22
 17  17.50  -0.117  -0.116  -0.038  73.0  38.0  40.0   0.165  225.25
 18  18.50   0.161   0.000  -0.074 180.0  64.0  72.0   0.161   90.00
 19  19.50   0.295  -0.008  -0.159 159.0  66.0  69.0   0.295   91.55
 20  20.50  -0.074  -0.044  -0.056  66.0  38.0  39.0   0.086  239.26
 21  21.50  -0.077  -0.157  -0.092  37.0  29.0  30.0   0.175  206.13
 22  22.50  -0.100  -0.032  -0.019  24.0  28.0  27.0   0.105  252.26
10 01 2021 12 00 00 00000000 01110100  15.2 1535.6 286.7  30.2  -5.6   21.619  25.50     0     0 3  22
  1   1.50  -0.024   0.093  -0.009 120.0 142.0 127.0   0.096  345.53
  2   2.50  -0.037   0.087  -0.014 101.0 103.0 106.0   0.095  336.96
  3   3.50  -0.050   0.007  -0.029  94.0  94.0  96.0   0.050  277.97
  4   4.50  -0.089  -0.014  -0.020  86.0  84.0  88.0   0.090  261.06
  5   5.50   0.030   0.045  -0.044  78.0  76.0  82.0   0.054   33.69
  6   6.50  -0.055   0.021   0.000  70.0  72.0  75.0   0.059  290.90
  7   7.50  -0.070  -0.004  -0.024  66.0  65.0  70.0   0.070  266.73
  8   8.50  -0.037  -0.046  -0.059  64.0  60.0  66.0   0.059  218.81
  9   9.50  -0.109  -0.097  -0.012  59.0  57.0  60.0   0.146  228.33
 10  10.50  -0.125  -0.041   0.001  55.0  53.0  55.0   0.132  251.84
 11  11.50  -0.107  -0.066  -0.017  54.0  51.0  54.0   0.126  238.33
 12  12.50  -0.093  -0.090  -0.029  51.0  49.0  52.0   0.129  225.94
 13  13.50  -0.053  -0.079  -0.027  45.0  44.0  50.0   0.095  213.86
 14  14.50  -0.081  -0.118  -0.048  40.0  44.0  46.0   0.143  214.47
 15  15.50  -0.110  -0.056  -0.017  38.0  42.0  44.0   0.123  243.02
 16  16.50  -0.093  -0.047  -0.027  38.0  39.0  43.0   0.104  243.19
 17  17.50  -0.067  -0.025  -0.031  65.0  38.0  41.0   0.072  249.54
 18  18.50   0.127   0.014  -0.059 172.0  62.0  68.0   0.128   83.71
 19  19.50   0.250   0.059  -0.097 168.0  68.0  73.0   0.257   76.72
 20  20.50  -0.052  -0.127  -0.057  68.0  40.0  42.0   0.137  202.27
 21  21.50  -0.163  -0.116  -0.038  36.0  28.0  33.0   0.200  234.56
 22  22.50  -0.084  -0.152  -0.071  23.0  25.0  27.0   0.174  208.93
10 01 2021 13 00 00 00000000 01110100  15.2 1535.5 286.7  30.2  -5.6   21.600  25.49     0     0 3  22
  1   1.50   0.036   0.052  -0.049 118.0 121.0 123.0   0.063   34.70
  2   2.50  -0.021  -0.055  -0.049 101.0 101.0 107.0   0.059  200.90
  3   3.50  -0.021  -0.035  -0.044  93.0  94.0  97.0   0.041  210.96
  4   4.50  -0.067  -0.025  -0.026  87.0  85.0  88.0   0.072  249.54
  5   5.50  -0.074  -0.012   0.006  81.0  79.0  80.0   0.075  260.79
  6   6.50  -0.080  -0.012  -0.018  76.0  72.0  77.0   0.081  261.47
  7   7.50  -0.082  -0.070  -0.036  71.0  67.0  71.0   0.108  229.51
  8   8.50  -0.024  -0.043  -0.042  66.0  65.0  68.0   0.049  209.17
  9   9.50  -0.089  -0.019   0.000  62.0  62.0  65.0   0.091  257.95
 10  10.50  -0.097  -0.068  -0.010  54.0  56.0  62.0   0.118  234.97
 11  11.50  -0.123  -0.064   0.002  51.0  53.0  58.0   0.139  242.51
 12  12.50  -0.070  -0.018  -0.012  49.0  51.0  52.0   0.072  255.58
 13  13.50  -0.095  -0.090  -0.031  43.0  49.0  51.0   0.131  226.55
 14  14.50  -0.063  -0.097  -0.055  39.0  45.0  47.0   0.116  213.00
 15  15.50  -0.075  -0.015  -0.027  38.0  41.0  44.0   0.076  258.69
 16  16.50  -0.076  -0.051  -0.027  45.0  39.0  44.0   0.092  236.14
 17  17.50  -0.080   0.018  -0.047  73.0  37.0  42.0   0.082  282.68
 18  18.50   0.118   0.074  -0.055 174.0  60.0  70.0   0.139   57.91
 19  19.50   0.301   0.112  -0.114 168.0  67.0  73.0   0.321   69.59
 20  20.50   0.008  -0.011  -0.097  75.0  39.0  44.0   0.014  143.97
 21  21.50  -0.218  -0.085  -0.012  38.0  28.0  32.0   0.234  248.70
 22  22.50  -0.063  -0.083  -0.088  23.0  25.0  26.0   0.104  217.20
10 01 2021 14 00 00 00000000 01110100  15.2 1535.5 286.6  30.2  -5.7   21.490  25.49     0     0 3  22
  1   1.50   0.018   0.077  -0.018 116.0 116.0 120.0   0.079   13.16
  2   2.50  -0.011   0.011  -0.064 102.0 104.0 105.0   0.016  315.00
  3   3.50   0.000   0.009  -0.027  93.0  94.0  97.0   0.009    0.00
  4   4.50  -0.033   0.055  -0.021  86.0  85.0  90.0   0.064  329.04
  5   5.50  -0.081  -0.018  -0.019  80.0  80.0  83.0   0.083  257.47
  6   6.50  -0.052  -0.018  -0.024  75.0  73.0  76.0   0.055  250.91
  7   7.50  -0.047  -0.006  -0.012  70.0  68.0  71.0   0.047  262.72
  8   8.50  -0.043  -0.010  -0.016  63.0  64.0  67.0   0.044  256.91
  9   9.50  -0.030  -0.075  -0.044  56.0  60.0  64.0   0.081  201.80
 10  10.50  -0.085  -0.041  -0.001  50.0  56.0  60.0   0.094  244.25
 11  11.50   0.006  -0.081  -0.061  50.0  51.0  57.0   0.081  175.76
 12  12.50  -0.097  -0.040   0.032  48.0  48.0  53.0   0.105  247.59
 13  13.50  -0.043  -0.058  -0.044  40.0  44.0  48.0   0.072  216.55
 14  14.50  -0.003  -0.038  -0.046  34.0  41.0  45.0   0.038  184.51
 15  15.50  -0.080  -0.076  -0.013  37.0  38.0  42.0   0.110  226.47
 16  16.50  -0.056  -0.072  -0.007  46.0  36.0  39.0   0.091  217.87
 17  17.50  -0.061  -0.035  -0.003  72.0  36.0  38.0   0.070  240.15
 18  18.50   0.235   0.039  -0.120 184.0  65.0  72.0   0.238   80.58
 19  19.50   0.395   0.067  -0.181 157.0  65.0  68.0   0.401   80.37
 20  20.50  -0.043  -0.019  -0.071  63.0  37.0  40.0   0.047  246.16
 21  21.50  -0.133  -0.129  -0.096  33.0  28.0  28.0   0.185  225.87
 22  22.50  -0.044  -0.142  -0.152  20.0  25.0  24.0   0.149  197.22
10 01 2021 15 00 00 00000000 01110100  15.2 1535.5 286.8  30.2  -5.5   21.303  25.49     0     0 3  22
  1   1.50  -0.001   0.121   0.006 120.0 124.0 126.0   0.121  359.53
  2   2.50  -0.056   0.002  -0.021 102.0 103.0 105.0   0.056  272.05
  3   3.50  -0.054   0.028  -0.018  92.0  93.0  95.0   0.061  297.41
  4   4.50  -0.002   0.033  -0.032  86.0  85.0  87.0   0.033  356.53
  5   5.50  -0.026   0.019  -0.008  78.0  78.0  82.0   0.032  306.16
  6   6.50  -0.047   0.002  -0.014  72.0  72.0  74.0   0.047  272.44
  7   7.50  -0.006  -0.024  -0.013  68.0  67.0  70.0   0.025  194.04
  8   8.50  -0.058   0.029   0.000  64.0  64.0  66.0   0.065  296.57
  9   9.50  -0.044  -0.072  -0.015  58.0  61.0  63.0   0.084  211.43
 10  10.50  -0.002  -0.084  -0.058  53.0  57.0  61.0   0.084  181.36
 11  11.50  -0.017  -0.026  -0.024  50.0  53.0  59.0   0.031  213.18
 12  12.50  -0.033  -0.042  -0.041  46.0  48.0  53.0   0.053  218.16
 13  13.50  -0.019  -0.074  -0.027  37.0  45.0  48.0   0.076  194.40
 14  14.50   0.000  -0.012  -0.038  35.0  41.0  45.0   0.012  180.00
 15  15.50  -0.043  -0.051  -0.017  35.0  38.0  42.0   0.067  220.14
 16  16.50  -0.073  -0.027   0.003  45.0  37.0  40.0   0.078  249.70
 17  17.50  -0.033  -0.100  -0.054  86.0  38.0  43.0   0.105  198.26
 18  18.50   0.262   0.039  -0.110 193.0  70.0  77.0   0.265   81.53
 19  19.50   0.269   0.061  -0.138 136.0  59.0  62.0   0.276   77.22
 20  20.50  -0.069  -0.064  -0.059  59.0  34.0  36.0   0.094  227.15
 21  21.50  -0.200  -0.165  -0.071  32.0  27.0  27.0   0.259  230.48
 22  22.50  -0.204  -0.121  -0.028  21.0  26.0  25.0   0.237  239.33
10 01 2021 16 00 00 00000000 01110100  15.2 1535.5 286.8  30.2  -5.6   21.079  25.49     0     0 3  22
  1   1.50   0.029   0.057  -0.029 114.0 116.0 121.0   0.064   26.97
  2   2.50   0.023   0.026  -0.043 102.0 100.0 105.0   0.035   41.50
  3   3.50  -0.031   0.047  -0.024  90.0  92.0  94.0   0.056  326.59
  4   4.50  -0.028  -0.032  -0.048  83.0  83.0  86.0   0.043  221.19
  5   5.50  -0.060  -0.003  -0.030  78.0  79.0  79.0   0.060  267.14
  6   6.50  -0.068  -0.006  -0.005  76.0  72.0  74.0   0.068  264.96
  7   7.50  -0.048  -0.042  -0.016  70.0  68.0  73.0   0.064  228.81
  8   8.50  -0.064  -0.046  -0.013  62.0  62.0  70.0   0.079  234.29
  9   9.50  -0.031  -0.128  -0.046  53.0  60.0  64.0   0.132  193.61
 10  10.50  -0.071  -0.050  -0.007  53.0  57.0  63.0   0.087  234.85
 11  11.50  -0.002  -0.042  -0.032  55.0  51.0  57.0   0.042  182.73
 12  12.50  -0.035  -0.024  -0.026  47.0  47.0  53.0   0.042  235.56
 13  13.50  -0.069  -0.061  -0.017  41.0  42.0  49.0   0.092  228.52
 14  14.50  -0.075  -0.070  -0.007  39.0  40.0  47.0   0.103  226.97
 15  15.50  -0.006  -0.086  -0.043  38.0  39.0  41.0   0.086  183.99
 16  16.50   0.023  -0.049  -0.047  44.0  40.0  41.0   0.054  154.86
 17  17.50   0.062   0.001  -0.026  98.0  44.0  48.0   0.062   89.08
 18  18.50   0.267   0.031  -0.127 206.0  76.0  85.0   0.269   83.38
 19  19.50   0.224   0.015  -0.170 108.0  52.0  55.0   0.225   86.17
 20  20.50  -0.109  -0.133  -0.057  43.0  31.0  35.0   0.172  219.34
 21  21.50  -0.129  -0.091  -0.056  25.0  27.0  29.0   0.158  234.80
 22  22.50  -0.191  -0.086  -0.010  20.0  28.0  26.0   0.209  245.76
10 01 2021 17 00 00 00000000 01110100  15.2 1535.5 286.8  30.2  -5.6   20.887  25.49     0     0 3  22
  1   1.50   0.097   0.051  -0.035 116.0 116.0 120.0   0.110   62.27
  2   2.50   0.036   0.030  -0.076 103.0 102.0 108.0   0.047   50.19
  3   3.50   0.008  -0.027  -0.050  95.0  92.0  97.0   0.028  163.50
  4   4.50  -0.016  -0.059  -0.029  87.0  85.0  89.0   0.061  195.17
  5   5.50  -0.048   0.001  -0.003  79.0  80.0  83.0   0.048  271.19
  6   6.50  -0.061  -0.024  -0.006  75.0  72.0  78.0   0.066  248.52
  7   7.50   0.014  -0.013  -0.034  71.0  69.0  73.0   0.019  132.88
  8   8.50  -0.039  -0.007  -0.029  67.0  64.0  67.0   0.040  259.82
  9   9.50  -0.030  -0.042  -0.014  59.0  60.0  63.0   0.052  215.54
 10  10.50  -0.060  -0.018  -0.009  54.0  56.0  60.0   0.063  253.30
 11  11.50  -0.031  -0.042  -0.044  52.0  53.0  55.0   0.052  216.43
 12  12.50  -0.020  -0.038  -0.043  45.0  49.0  52.0   0.043  207.76
 13  13.50  -0.049  -0.038  -0.035  39.0  46.0  49.0   0.062  232.21
 14  14.50  -0.007  -0.082  -0.066  36.0  43.0  46.0   0.082  184.88
 15  15.50  -0.052  -0.081  -0.017  39.0  39.0  43.0   0.096  212.70
 16  16.50  -0.034  -0.067  -0.030  54.0  40.0  42.0   0.075  206.91
 17  17.50   0.105  -0.010  -0.077 127.0  48.0  56.0   0.105   95.44
 18  18.50   0.312  -0.006  -0.147 198.0  75.0  81.0   0.312   91.10
 19  19.50   0.117  -0.016  -0.090  97.0  48.0  50.0   0.118   97.79
 20  20.50  -0.110  -0.032  -0.061  46.0  32.0  33.0   0.115  253.78
 21  21.50  -0.174  -0.027  -0.043  25.0  27.0  27.0   0.176  261.18
 22  22.50  -0.213  -0.095   0.008  18.0  29.0  24.0   0.233  245.96
10 01 2021 18 00 00 00000000 01110100  15.2 1535.5 286.8  30.2  -5.6   20.769  25.49     0     0 3  22
  1   1.50   0.002   0.031  -0.018 114.0 115.0 116.0   0.031    3.69
  2   2.50  -0.027   0.032  -0.026 100.0 101.0 103.0   0.042  319.84
  3   3.50  -0.012  -0.002  -0.032  90.0  93.0  96.0   0.012  260.54
  4   4.50  -0.018   0.059  -0.008  82.0  87.0  87.0   0.062  343.03
  5   5.50  -0.060  -0.001  -0.027  75.0  77.0  80.0   0.060  269.05
  6   6.50  -0.024   0.053  -0.035  70.0  71.0  72.0   0.058  335.64
  7   7.50  -0.028  -0.024  -0.021  65.0  66.0  68.0   0.037  229.40
  8   8.50  -0.097  -0.091  -0.002  59.0  60.0  64.0   0.133  226.83
  9   9.50  -0.100  -0.109  -0.020  55.0  56.0  59.0   0.148  222.53
 10  10.50  -0.042  -0.117  -0.032  56.0  53.0  56.0   0.124  199.75
 11  11.50  -0.047  -0.075  -0.011  57.0  51.0  52.0   0.089  212.07
 12  12.50   0.004  -0.024  -0.052  50.0  45.0  50.0   0.024  170.54
 13  13.50  -0.085  -0.001   0.003  46.0  43.0  47.0   0.085  269.33
 14  14.50  -0.066  -0.002   0.012  45.0  43.0  45.0   0.066  268.26
 15  15.50  -0.020  -0.015  -0.020  47.0  43.0  44.0   0.025  233.13
 16  16.50  -0.021  -0.048  -0.031  62.0  41.0  47.0   0.052  203.63
 17  17.50   0.083   0.008  -0.068 143.0  54.0  63.0   0.083   84.49
 18  18.50   0.337   0.019  -0.155 190.0  74.0  80.0   0.338   86.77
 19  19.50   0.143  -0.043  -0.123  90.0  47.0  52.0   0.149  106.74
 20  20.50  -0.167  -0.117  -0.050  45.0  34.0  38.0   0.204  234.98
 21  21.50  -0.146  -0.090  -0.053  29.0  31.0  33.0   0.172  238.35
 22  22.50  -0.196  -0.162  -0.033  21.0  38.0  32.0   0.254  230.43
10 01 2021 19 00 00 00000000 01110100  15.2 1535.5 286.8  30.2  -5.5   20.786  25.49     0     0 3  22
  1   1.50  -0.050  -0.004   0.005 112.0 114.0 117.0   0.050  265.43
  2   2.50  -0.057  -0.015  -0.013 100.0 100.0 104.0   0.059  255.26
  3   3.50  -0.036   0.003  -0.034  89.0  90.0  93.0   0.036  274.76
  4   4.50  -0.097  -0.015  -0.018  80.0  82.0  87.0   0.098  261.21
  5   5.50  -0.063   0.007   0.005  73.0  74.0  78.0   0.063  276.34
  6   6.50  -0.040  -0.026  -0.009  70.0  68.0  72.0   0.048  236.98
  7   7.50  -0.069  -0.020   0.017  68.0  63.0  68.0   0.072  253.84
  8   8.50  -0.069  -0.013  -0.001  67.0  60.0  67.0   0.070  259.33
  9   9.50  -0.027  -0.031  -0.015  64.0  57.0  61.0   0.041  221.05
 10  10.50  -0.016  -0.021  -0.040  57.0  56.0  55.0   0.026  217.30
 11  11.50  -0.060  -0.102  -0.007  57.0  54.0  57.0   0.118  210.47
 12  12.50  -0.142  -0.033   0.030  51.0  53.0  60.0   0.146  256.92
 13  13.50  -0.030  -0.037  -0.031  51.0  51.0  56.0   0.048  219.04
 14  14.50  -0.080  -0.046  -0.004  50.0  50.0  52.0   0.092  240.10
 15  15.50  -0.032   0.003  -0.017  49.0  46.0  47.0   0.032  275.36
 16  16.50   0.001  -0.037  -0.069  67.0  43.0  45.0   0.037  178.45
 17  17.50   0.119   0.015  -0.079 142.0  53.0  60.0   0.120   82.82
 18  18.50   0.317  -0.040  -0.166 193.0  76.0  81.0   0.320   97.19
 19  19.50   0.103  -0.057  -0.156  89.0  52.0  51.0   0.118  118.96
 20  20.50  -0.164  -0.179  -0.084  47.0  40.0  39.0   0.243  222.50
 21  21.50  -0.110  -0.144  -0.071  33.0  36.0  36.0   0.181  217.38
 22  22.50  -0.188  -0.169  -0.013  29.0  39.0  34.0   0.253  228.05
10 01 2021 21 00 00 00000000 01110100  15.2 1535.5 286.8  30.2  -5.6   21.140  25.49     0     0 3  22
  1   1.50   0.031   0.077  -0.046 114.0 116.0 118.0   0.083   21.93
  2   2.50  -0.048   0.008  -0.024  99.0 101.0 102.0   0.049  279.46
  3   3.50  -0.103   0.013   0.006  86.0  91.0  93.0   0.104  277.19
  4   4.50  -0.037   0.026  -0.006  79.0  83.0  86.0   0.045  305.10
  5   5.50  -0.033  -0.043  -0.038  72.0  74.0  78.0   0.054  217.50
  6   6.50  -0.002  -0.024  -0.026  69.0  69.0  72.0   0.024  184.76
  7   7.50  -0.059   0.034   0.000  65.0  62.0  67.0   0.068  299.95
  8   8.50  -0.026  -0.020  -0.026  62.0  62.0  64.0   0.033  232.43
  9   9.50  -0.048  -0.006   0.000  58.0  64.0  64.0   0.048  262.87
 10  10.50  -0.024   0.019  -0.028  54.0  59.0  62.0   0.031  308.37
 11  11.50  -0.016   0.028  -0.014  50.0  57.0  61.0   0.032  330.26
 12  12.50  -0.050   0.028  -0.008  44.0  50.0  61.0   0.057  299.25
 13  13.50  -0.054   0.013  -0.010  42.0  46.0  57.0   0.056  283.54
 14  14.50  -0.015  -0.028  -0.032  41.0  48.0  55.0   0.032  208.18
 15  15.50  -0.050  -0.008  -0.037  41.0  44.0  49.0   0.051  260.91
 16  16.50  -0.068  -0.070  -0.043  56.0  40.0  46.0   0.098  224.17
 17  17.50   0.043   0.002  -0.083 102.0  42.0  50.0   0.043   87.34
 18  18.50   0.258   0.034  -0.129 202.0  73.0  83.0   0.260   82.49
 19  19.50   0.107   0.024  -0.120 123.0  55.0  60.0   0.110   77.36
 20  20.50  -0.176  -0.140  -0.080  65.0  37.0  41.0   0.225  231.50
 21  21.50  -0.212  -0.111  -0.043  42.0  33.0  32.0   0.239  242.36
 22  22.50  -0.218  -0.168  -0.056  30.0  35.0  33.0   0.275  232.38
10 01 2021 22 00 00 00000000 01110100  15.2 1535.5 286.6  30.1  -5.8   21.378  25.47     0     0 3  22
  1   1.50  -0.051   0.015  -0.044 114.0 116.0 118.0   0.053  286.39
  2   2.50   0.001   0.081  -0.010  98.0 102.0 105.0   0.081    0.71
  3   3.50   0.017   0.057  -0.024  88.0  90.0  95.0   0.059   16.61
  4   4.50  -0.019   0.036   0.002  82.0  81.0  86.0   0.041  332.18
  5   5.50  -0.029   0.005  -0.013  76.0  72.0  77.0   0.029  279.78
  6   6.50  -0.005  -0.040  -0.049  70.0  66.0  73.0   0.040  187.13
  7   7.50   0.081   0.054  -0.044  67.0  66.0  69.0   0.097   56.31
  8   8.50  -0.016   0.010  -0.008  67.0  64.0  69.0   0.019  302.01
  9   9.50  -0.005   0.001  -0.030  58.0  57.0  64.0   0.005  281.31
 10  10.50  -0.050  -0.024  -0.006  51.0  55.0  57.0   0.055  244.36
 11  11.50  -0.041   0.032   0.007  51.0  53.0  61.0   0.052  307.97
 12  12.50  -0.073   0.038   0.014  50.0  50.0  55.0   0.082  297.50
 13  13.50  -0.030  -0.018  -0.050  47.0  46.0  53.0   0.035  239.04
 14  14.50  -0.119  -0.005  -0.005  48.0  40.0  49.0   0.119  267.59
 15  15.50  -0.146  -0.094  -0.025  53.0  39.0  43.0   0.174  237.23
 16  16.50  -0.168  -0.090  -0.008  66.0  41.0  42.0   0.191  241.82
 17  17.50  -0.157  -0.086  -0.018  97.0  40.0  46.0   0.179  241.29
 18  18.50   0.212   0.057  -0.081 195.0  67.0  78.0   0.220   74.95
 19  19.50   0.207   0.020  -0.133 148.0  62.0  69.0   0.208   84.48
 20  20.50  -0.160  -0.119  -0.039  75.0  42.0  46.0   0.199  233.36
 21  21.50  -0.220  -0.113  -0.033  48.0  35.0  38.0   0.247  242.81
 22  22.50  -0.169  -0.107  -0.060  33.0  35.0  37.0   0.200  237.66
10 01 2021 23 00 00 00000000 01110100  15.2 1535.4 286.6  30.1  -5.9   21.587  25.46     0     0 3  22
  1   1.50  -0.011   0.045  -0.043 110.0 114.0 116.0   0.046  346.26
  2   2.50  -0.021   0.066  -0.006  97.0  99.0 102.0   0.069  342.35
  3   3.50   0.009   0.106  -0.036  83.0  90.0  93.0   0.106    4.85
  4   4.50   0.013   0.047  -0.016  76.0  79.0  84.0   0.049   15.46
  5   5.50   0.014   0.050  -0.020  67.0  74.0  77.0   0.052   15.64
  6   6.50  -0.011   0.054   0.007  66.0  72.0  73.0   0.055  348.49
  7   7.50  -0.028   0.055   0.003  58.0  65.0  68.0   0.062  333.02
  8   8.50  -0.059   0.053   0.015  54.0  65.0  65.0   0.079  311.93
  9   9.50   0.023   0.027  -0.043  48.0  69.0  64.0   0.035   40.43
 10  10.50  -0.047  -0.058  -0.029  49.0  65.0  64.0   0.075  219.02
 11  11.50  -0.032  -0.011  -0.047  45.0  51.0  57.0   0.034  251.03
 12  12.50  -0.019  -0.038  -0.034  42.0  49.0  53.0   0.042  206.57
 13  13.50  -0.014   0.025  -0.024  38.0  49.0  49.0   0.029  330.75
 14  14.50  -0.042  -0.045  -0.037  37.0  44.0  46.0   0.062  223.03
 15  15.50  -0.077   0.000  -0.002  37.0  41.0  46.0   0.077  270.00
 16  16.50  -0.059  -0.062  -0.034  43.0  38.0  47.0   0.086  223.58
 17  17.50  -0.120  -0.002   0.003  66.0  36.0  43.0   0.120  269.05
 18  18.50   0.114   0.034  -0.066 173.0  62.0  71.0   0.119   73.39
 19  19.50   0.299   0.032  -0.118 167.0  67.0  73.0   0.301   83.89
 20  20.50  -0.077  -0.164  -0.080  82.0  42.0  45.0   0.181  205.15
 21  21.50  -0.121  -0.209  -0.110  52.0  35.0  35.0   0.241  210.07
 22  22.50  -0.140  -0.151  -0.031  36.0  38.0  32.0   0.206  222.84
10 02 2021 00 00 00 00000000 01110100  15.2 1535.4 286.4  30.1  -6.0   21.715  25.45     0     0 3  22
  1   1.50  -0.008   0.038  -0.029 111.0 112.0 115.0   0.039  348.11
  2   2.50   0.038   0.037  -0.043  97.0  98.0 100.0   0.053   45.76
